eval/mean_reward,eval/mean_ep_length,eval/success_rate,time/total_timesteps,time/fps,time/time_elapsed,time/iterations,train/clip_fraction,train/n_updates,train/approx_kl,train/std,train/explained_variance,train/entropy_loss,train/learning_rate,train/clip_range,train/value_loss,train/loss,train/policy_gradient_loss
-139.77677498024693,324.9270833333333,0.010416666666666666,51904512,,,,0.23759002685546876,1975,0.01749193,0.13745470345020294,0.9861543215811253,-3.9186885058879852,0.00022233983999999995,0.2,6.964272181689739,2.806413173675537,-0.001388698924347409
,,,51904512,1551,33458,396,,,,,,,,,,,
-137.4119887194008,329.4166666666667,0.010416666666666666,52035584,,,,0.28401641845703124,1980,0.023614554,0.1364758163690567,0.9790880121290684,-3.9104168727993964,0.000222143232,0.2,10.029827412962913,6.581905364990234,-0.004692655695907888
,,,52035584,1551,33538,397,,,,,,,,,,,
-136.05644538677748,337.5104166666667,0.0,52166656,,,,0.2441680908203125,1985,0.025095291,0.13653089106082916,0.9878396587446332,-3.9079231679439546,0.00022194662399999997,0.2,5.733764009177685,3.1524667739868164,-0.003188936093283701
,,,52166656,1551,33620,398,,,,,,,,,,,
-134.9783735017909,336.0833333333333,0.010416666666666666,52297728,,,,0.2864654541015625,1990,0.01827981,0.13640089333057404,0.9869779655709863,-3.894919292628765,0.00022175001599999999,0.2,6.407367593050003,2.1133341789245605,-0.0002787792109302245
,,,52297728,1551,33702,399,,,,,,,,,,,
-131.35553419580316,329.0520833333333,0.03125,52428800,,,,0.2698516845703125,1995,0.016484974,0.13624538481235504,0.9855126449838281,-3.8982578784227373,0.00022155340799999995,0.2,6.76548029333353,4.655620098114014,-0.0023440730474248994
,,,52428800,1551,33785,400,,,,,,,,,,,
-134.04913011955048,331.9270833333333,0.020833333333333332,52559872,,,,0.25924072265625,2000,0.016243495,0.135833278298378,0.9779101461172104,-3.9018978640437125,0.0002213568,0.2,10.817972552776336,6.94305944442749,-0.005404729806105024
,,,52559872,1551,33866,401,,,,,,,,,,,
-135.07908362146395,332.5104166666667,0.020833333333333332,52690944,,,,0.272662353515625,2005,0.0143699,0.13504193723201752,0.9869391890242696,-3.8865026384592056,0.00022116019199999997,0.2,6.258645518124103,4.12591552734375,-0.0008404404998145765
,,,52690944,1552,33947,402,,,,,,,,,,,
-136.21061270796068,332.3125,0.010416666666666666,52822016,,,,0.2178131103515625,2010,0.016147407,0.13463516533374786,0.9802420064806938,-3.8730322778224946,0.00022096358400000002,0.2,9.766839653253555,2.649087905883789,-0.006368415423639817
,,,52822016,1552,34028,403,,,,,,,,,,,
-132.75996720065484,344.71875,0.0,52953088,,,,0.25944976806640624,2015,0.017578226,0.13460011780261993,0.9905925691127777,-3.87352597117424,0.00022076697599999998,0.2,4.401568014919758,1.8081915378570557,-0.0006179434087243863
,,,52953088,1552,34109,404,,,,,,,,,,,
-134.79464326665004,333.8645833333333,0.010416666666666666,53084160,,,,0.24137420654296876,2020,0.019008778,0.1344638466835022,0.9912969395518303,-3.887832997739315,0.00022057036799999998,0.2,4.259499216079712,1.7438405752182007,-0.0034279272902494997
,,,53084160,1552,34190,405,,,,,,,,,,,
-131.7290534916786,333.46875,0.020833333333333332,53215232,,,,0.24307403564453126,2025,0.019430812,0.13359570503234863,0.9865585649386048,-3.875608766078949,0.00022037375999999997,0.2,6.860732927918434,4.560803413391113,-0.0039737780167342866
,,,53215232,1552,34274,406,,,,,,,,,,,
-130.6148269608473,337.5,0.010416666666666666,53346304,,,,0.2296966552734375,2030,0.026431823,0.13310466706752777,0.9833853431046009,-3.8523899272084234,0.000220177152,0.2,8.080387672781944,3.5193991661071777,-0.006283734854514477
,,,53346304,1552,34354,407,,,,,,,,,,,
-138.48642539104299,332.03125,0.0,53477376,,,,0.2152679443359375,2035,0.02242229,0.13280610740184784,0.9783156700432301,-3.831822094321251,0.00021998054399999999,0.2,10.789979350566863,5.720767021179199,-0.005810985504649579
,,,53477376,1553,34434,408,,,,,,,,,,,
-136.9906729284586,336.28125,0.0,53608448,,,,0.3116180419921875,2040,0.019618569,0.13275983929634094,0.9838279038667679,-3.830778607726097,0.00021978393599999998,0.2,7.852010099589824,3.263622283935547,0.00015533081495959776
,,,53608448,1553,34515,409,,,,,,,,,,,
-135.77099992877504,324.75,0.020833333333333332,53739520,,,,0.246099853515625,2045,0.019883288,0.1322953850030899,0.9792318306863308,-3.8177168115973474,0.00021958732799999997,0.2,10.128479591012,5.611324787139893,-0.0040846008691005405
,,,53739520,1553,34597,410,,,,,,,,,,,
-142.03275948536816,322.3229166666667,0.0,53870592,,,,0.2134490966796875,2050,0.014526788,0.13202820718288422,0.9849976319819689,-3.8183524340391157,0.00021939072,0.2,7.305807854235172,2.233815908432007,-0.0032355136492697055
,,,53870592,1553,34677,411,,,,,,,,,,,
-125.9871343941651,340.7395833333333,0.020833333333333332,54001664,,,,0.284228515625,2055,0.03929106,0.1321084350347519,0.9842104334384203,-3.820080281794071,0.000219194112,0.2,7.072788295149803,2.4317493438720703,-2.1577117877313867e-05
,,,54001664,1553,34759,412,,,,,,,,,,,
-131.25272796709078,341.5104166666667,0.0,54132736,,,,0.24075469970703126,2060,0.01508506,0.13297688961029053,0.9827915411442518,-3.8309657648205757,0.00021899750399999996,0.2,7.863722428679466,3.873840570449829,-0.00318729655482457
,,,54132736,1553,34841,413,,,,,,,,,,,
-137.88076562783445,333.6770833333333,0.0,54263808,,,,0.20847625732421876,2065,0.019379959,0.13263040781021118,0.9784095883369446,-3.8342042163014414,0.000218800896,0.2,9.828517061471938,4.327900409698486,-0.006339008175564232
,,,54263808,1553,34922,414,,,,,,,,,,,
-134.50754455178242,335.46875,0.0,54394880,,,,0.20787353515625,2070,0.017651217,0.13216786086559296,0.9807000458240509,-3.8345571741461755,0.00021860428799999997,0.2,8.964293903112411,4.181623935699463,-0.006095944011758547
,,,54394880,1554,35002,415,,,,,,,,,,,
-142.82294533608808,321.75,0.010416666666666666,54525952,,,,0.25652008056640624,2075,0.019923877,0.1313912272453308,0.9810704477131367,-3.815368449687958,0.00021840768,0.2,8.850569817423821,4.478376388549805,-0.005167140604316956
,,,54525952,1554,35083,416,,,,,,,,,,,
-128.0897043222113,340.6145833333333,0.010416666666666666,54657024,,,,0.24296112060546876,2080,0.018614884,0.13114048540592194,0.9814324416220188,-3.8085599288344385,0.00021821107199999996,0.2,8.868491441011429,5.0296630859375,-0.003503815170552116
,,,54657024,1554,35164,417,,,,,,,,,,,
-131.9139647918781,339.2916666666667,0.010416666666666666,54788096,,,,0.23123626708984374,2085,0.01735379,0.13065293431282043,0.983369143679738,-3.7983812034130096,0.000218014464,0.2,7.6178560048341755,4.625187397003174,-0.004654055765422526
,,,54788096,1554,35245,418,,,,,,,,,,,
-132.2419315437868,334.7083333333333,0.010416666666666666,54919168,,,,0.24270477294921874,2090,0.016315985,0.12940822541713715,0.9831405878067017,-3.7670802906155587,0.00021781785599999997,0.2,8.038174545764923,3.0779240131378174,-0.004446513731454616
,,,54919168,1554,35325,419,,,,,,,,,,,
-131.0162213382971,338.9166666666667,0.010416666666666666,55050240,,,,0.2605926513671875,2095,0.02958041,0.12932215631008148,0.9840366169810295,-3.7460828959941863,0.000217621248,0.2,7.1670624136924745,2.8712995052337646,-0.001943932838184992
,,,55050240,1554,35406,420,,,,,,,,,,,
-129.94409500711103,348.1770833333333,0.0,55181312,,,,0.2931884765625,2100,0.019585114,0.12930260598659515,0.9848632430657744,-3.746447378396988,0.00021742463999999996,0.2,7.119314903020859,3.9385125637054443,0.0008084832785243634
,,,55181312,1554,35487,421,,,,,,,,,,,
-133.48910025914293,335.8645833333333,0.010416666666666666,55312384,,,,0.2342987060546875,2105,0.025346134,0.12859417498111725,0.9796247221529484,-3.732927967607975,0.00021722803199999998,0.2,8.835103747248649,4.509283542633057,-0.004020622742973501
,,,55312384,1555,35567,422,,,,,,,,,,,
-134.82777147457236,329.1458333333333,0.010416666666666666,55443456,,,,0.21181488037109375,2110,0.016829176,0.12819501757621765,0.9836833029985428,-3.7314435124397276,0.00021703142399999998,0.2,7.30357355773449,2.9813663959503174,-0.0030979743161879012
,,,55443456,1555,35648,423,,,,,,,,,,,
-133.09168696705146,335.3125,0.010416666666666666,55574528,,,,0.24372100830078125,2115,0.014830658,0.1280421018600464,0.9823283180594444,-3.7148329123854635,0.00021683481599999997,0.2,7.862685360014439,6.10964822769165,-0.0022490594506962224
,,,55574528,1555,35730,424,,,,,,,,,,,
-130.53010447713635,324.25,0.041666666666666664,55705600,,,,0.20293731689453126,2120,0.017277254,0.12710674107074738,0.984417567960918,-3.698541262745857,0.000216638208,0.2,7.1162120088934895,3.2330844402313232,-0.004563060713917366
,,,55705600,1555,35811,425,,,,,,,,,,,
-132.97446421183318,327.6666666666667,0.020833333333333332,55836672,,,,0.24146575927734376,2125,0.015305071,0.12666159868240356,0.9818355962634087,-3.687323471903801,0.00021644159999999998,0.2,8.54171105772257,4.552037715911865,-0.004126178668229841
,,,55836672,1555,35894,426,,,,,,,,,,,
-131.10112770600807,330.6875,0.020833333333333332,55967744,,,,0.25535430908203127,2130,0.016788196,0.12661992013454437,0.986055669374764,-3.6805423870682716,0.00021624499199999998,0.2,6.522412651777268,3.1059987545013428,-0.0028603214414033573
,,,55967744,1555,35974,427,,,,,,,,,,,
-137.13979834948518,324.3854166666667,0.020833333333333332,56098816,,,,0.20558624267578124,2135,0.017462589,0.12574763596057892,0.9886008873581886,-3.672194668650627,0.00021604838399999997,0.2,5.398890498280525,2.111943006515503,-0.0036403818856342697
,,,56098816,1555,36053,428,,,,,,,,,,,
-128.65840203775008,338.7395833333333,0.010416666666666666,56229888,,,,0.21293792724609376,2140,0.019464409,0.12548798322677612,0.9865321889519691,-3.6612177759408953,0.000215851776,0.2,6.155629870295525,4.373710632324219,-0.0016228585216595092
,,,56229888,1556,36135,429,,,,,,,,,,,
-130.94149417077278,337.6875,0.010416666666666666,56360960,,,,0.275811767578125,2145,0.027631555,0.12522301077842712,0.9822515584528446,-3.6444933459162714,0.000215655168,0.2,8.473757335543633,5.184139251708984,-0.0013531962846172973
,,,56360960,1556,36216,430,,,,,,,,,,,
-136.90795675862384,336.8645833333333,0.0,56492032,,,,0.232196044921875,2150,0.023972102,0.1251537799835205,0.9770257454365492,-3.6505783036351205,0.00021545855999999998,0.2,10.635528737306595,8.467113494873047,-0.007182920465857024
,,,56492032,1556,36298,431,,,,,,,,,,,
-133.20320460013298,334.6666666666667,0.010416666666666666,56623104,,,,0.242974853515625,2155,0.018512944,0.12464738637208939,0.9841310847550631,-3.6304313465952873,0.00021526195199999995,0.2,7.888903698325157,5.1261138916015625,-0.0013491017787600867
,,,56623104,1556,36381,432,,,,,,,,,,,
-137.73896386416652,326.71875,0.010416666666666666,56754176,,,,0.27133026123046877,2160,0.03919226,0.12443878501653671,0.9847971890121698,-3.6301803067326546,0.000215065344,0.2,7.729077802598477,3.574223756790161,-0.0017170237682876178
,,,56754176,1556,36462,433,,,,,,,,,,,
-132.53067697934344,331.1875,0.020833333333333332,56885248,,,,0.24308624267578124,2165,0.023436945,0.12477785348892212,0.9738854020833969,-3.6212300255894663,0.00021486873599999996,0.2,12.399476033449172,7.530226230621338,-0.0027468732786473994
,,,56885248,1556,36543,434,,,,,,,,,,,
-136.87359425771368,337.59375,0.0,57016320,,,,0.2971435546875,2170,0.017135544,0.1245860680937767,0.9847133615985513,-3.615702065825462,0.000214672128,0.2,7.375243669748306,3.330821990966797,0.0012485377155826427
,,,57016320,1556,36622,435,,,,,,,,,,,
-130.9458510782048,339.0729166666667,0.010416666666666666,57147392,,,,0.27858123779296873,2175,0.021949518,0.12418807297945023,0.984394159168005,-3.612147253751755,0.00021447551999999998,0.2,7.13198027163744,4.57696008682251,-0.002541138813830912
,,,57147392,1556,36704,436,,,,,,,,,,,
-134.09941858886222,326.34375,0.020833333333333332,57278464,,,,0.267315673828125,2180,0.027873887,0.12364371865987778,0.9875533832237124,-3.611446551978588,0.000214278912,0.2,6.165052896738052,2.271665334701538,-0.003865498245068011
,,,57278464,1557,36785,437,,,,,,,,,,,
-126.09721412832114,328.09375,0.041666666666666664,57409536,,,,0.224261474609375,2185,0.02231372,0.12308422476053238,0.9905741410329938,-3.5959931507706644,0.00021408230399999997,0.2,4.206122295558453,1.9622570276260376,-0.000677775451913476
,,,57409536,1557,36867,438,,,,,,,,,,,
-127.17624228298466,339.7395833333333,0.010416666666666666,57540608,,,,0.27113037109375,2190,0.012536131,0.12199246883392334,0.9870899738743901,-3.568182447552681,0.000213885696,0.2,6.404697373509407,2.279369592666626,0.0003563262216630392
,,,57540608,1557,36949,439,,,,,,,,,,,
-135.8223832929256,325.9791666666667,0.020833333333333332,57671680,,,,0.234332275390625,2195,0.014249495,0.12186839431524277,0.9797588810324669,-3.5511601239442827,0.00021368908799999998,0.2,9.52394670844078,3.343552827835083,-0.00498547174356645
,,,57671680,1557,37029,440,,,,,,,,,,,
-136.90391974072608,329.1979166666667,0.010416666666666666,57802752,,,,0.25665435791015623,2200,0.022160765,0.12076929956674576,0.9839770644903183,-3.5291447386145594,0.00021349247999999997,0.2,7.918927136063576,5.096787929534912,-0.0016093254533188883
,,,57802752,1557,37111,441,,,,,,,,,,,
-138.91185628804004,331.3020833333333,0.0,57933824,,,,0.2867828369140625,2205,0.025355779,0.12024205923080444,0.983457189053297,-3.511355373263359,0.00021329587199999997,0.2,7.812295843660832,2.632063388824463,-0.0015119938161660684
,,,57933824,1557,37192,442,,,,,,,,,,,
-128.67833286437892,345.5729166666667,0.0,58064896,,,,0.2488983154296875,2210,0.038273208,0.11998587846755981,0.9848854877054691,-3.5043272972106934,0.000213099264,0.2,7.26049970984459,3.5622289180755615,-0.002818710500287125
,,,58064896,1557,37274,443,,,,,,,,,,,
-133.86746160230862,332.6770833333333,0.010416666666666666,58195968,,,,0.244586181640625,2215,0.032681655,0.11953750252723694,0.9850099161267281,-3.5107173413038253,0.00021290265599999998,0.2,7.0365594118833545,4.393796443939209,-0.001765187277487712
,,,58195968,1557,37354,444,,,,,,,,,,,
-131.38184478086546,324.1666666666667,0.03125,58327040,,,,0.2248321533203125,2220,0.021506466,0.11887089163064957,0.987763212993741,-3.4944486930966376,0.00021270604799999998,0.2,6.059860268235207,3.4272828102111816,-0.004202612374501769
,,,58327040,1558,37436,445,,,,,,,,,,,
-134.06692802498765,338.4375,0.010416666666666666,58458112,,,,0.276214599609375,2225,0.025110297,0.11871001869440079,0.98797264136374,-3.4923829808831215,0.00021250944,0.2,5.945386126637459,2.9577243328094482,-0.0016256153972790343
,,,58458112,1558,37517,446,,,,,,,,,,,
-130.64917543875,346.1979166666667,0.0,58589184,,,,0.20147705078125,2230,0.017150743,0.11787208169698715,0.9889294924214482,-3.4841936469078063,0.000212312832,0.2,5.369091454148292,2.829800844192505,-0.0037237949400150683
,,,58589184,1558,37599,447,,,,,,,,,,,
-138.04067415896523,335.7708333333333,0.0,58720256,,,,0.26066436767578127,2235,0.023922672,0.11714097857475281,0.98574148863554,-3.467163494229317,0.00021211622399999999,0.2,6.650049145519733,3.027439594268799,-0.0015901655267953174
,,,58720256,1558,37683,448,,,,,,,,,,,
-128.65673383182903,342.5104166666667,0.010416666666666666,58851328,,,,0.26253814697265626,2240,0.035493225,0.11729864031076431,0.9852780075743794,-3.462887059152126,0.00021191961599999995,0.2,6.877481253445149,3.1228182315826416,-0.0009938840299582806
,,,58851328,1558,37764,449,,,,,,,,,,,
-130.93096897275382,341.9270833333333,0.010416666666666666,58982400,,,,0.22677764892578126,2245,0.015038003,0.11722132563591003,0.9876810740679502,-3.4590637534856796,0.000211723008,0.2,5.94463021159172,3.017343759536743,-0.003848066037608078
,,,58982400,1558,37846,450,,,,,,,,,,,
-138.35296025920957,322.9791666666667,0.020833333333333332,59113472,,,,0.2501251220703125,2250,0.019870222,0.11712667346000671,0.9897029576823115,-3.458246962726116,0.00021152639999999997,0.2,4.992081171274185,3.2229373455047607,-0.0006630877949646674
,,,59113472,1558,37928,451,,,,,,,,,,,
-127.60215418456721,326.0520833333333,0.041666666666666664,59244544,,,,0.2125,2255,0.014440825,0.11645188927650452,0.9877770682796836,-3.4572221994400025,0.000211329792,0.2,5.971797001361847,2.0028533935546875,-0.003288768521815655
,,,59244544,1558,38009,452,,,,,,,,,,,
-122.84525339507582,327.1770833333333,0.0625,59375616,,,,0.2618438720703125,2260,0.024005007,0.1159941628575325,0.9865509187802672,-3.451387184858322,0.00021113318399999996,0.2,6.123580943048,4.777118682861328,-0.0006335239457257557
,,,59375616,1558,38090,453,,,,,,,,,,,
-131.57994921341964,335.4583333333333,0.020833333333333332,59506688,,,,0.22721710205078124,2265,0.018445708,0.11591393500566483,0.9890516949817538,-3.4412629678845406,0.000210936576,0.2,5.201742774248123,3.073615074157715,-0.002232448937866138
,,,59506688,1558,38172,454,,,,,,,,,,,
-127.31428763971745,341.7916666666667,0.020833333333333332,59637760,,,,0.25903778076171874,2270,0.025469847,0.11575619131326675,0.9878682494163513,-3.4433671489357947,0.00021073996799999997,0.2,5.790648438036442,2.415567398071289,-0.004746825479742256
,,,59637760,1558,38254,455,,,,,,,,,,,
-134.83994449541717,324.0729166666667,0.03125,59768832,,,,0.22264556884765624,2275,0.013404554,0.11523159593343735,0.9873322900384665,-3.4341405257582664,0.00021054336000000002,0.2,5.963175992667675,3.4221577644348145,-0.002065005334588932
,,,59768832,1558,38338,456,,,,,,,,,,,
-133.64911085447142,325.6979166666667,0.020833333333333332,59899904,,,,0.21579132080078126,2280,0.015950628,0.11505964398384094,0.9847602481022477,-3.4296091377735136,0.00021034675199999999,0.2,6.841688419878483,2.7576262950897217,-0.006613207602640614
,,,59899904,1559,38418,457,,,,,,,,,,,
-131.41668504220692,341.5208333333333,0.010416666666666666,60030976,,,,0.20844879150390624,2285,0.01744699,0.11430761218070984,0.985664363950491,-3.4192378520965576,0.00021015014399999998,0.2,6.131170231103897,3.7197916507720947,-0.002684917896112893
,,,60030976,1559,38499,458,,,,,,,,,,,
-129.28745074815808,351.9583333333333,0.0,60162048,,,,0.22317657470703126,2290,0.014269579,0.11359556764364243,0.983874274417758,-3.405124658346176,0.00020995353599999997,0.2,7.202286511659622,3.6705706119537354,-0.003908174270509335
,,,60162048,1559,38581,459,,,,,,,,,,,
-134.42930181059918,342.5104166666667,0.0,60293120,,,,0.22292938232421874,2295,0.016317286,0.1135944202542305,0.9802696593105793,-3.385607996582985,0.00020975692799999997,0.2,8.470978608727455,8.012044906616211,-0.0056784372216498015
